Time,rnti,SFN,nb_cce,ncce,L,format,nof_bits,preamble,ta,dci_payload
1666257035607,65535,8205,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035607,31355,8205,40.0,16.0,2.0,0.0,28.0,29.0,3.0,0000000101001011101001000100
1666257035608,0,8206,,,,,,,,
1666257035609,0,8207,,,,,,,,
1666257035610,0,8208,,,,,,,,
1666257035611,0,8209,,,,,,,,
1666257035612,19379,8210,40.0,8.0,8.0,0.0,27.0,25.0,4.0,000000010001011110110000010
1666257035613,0,8211,,,,,,,,
1666257035614,0,8212,,,,,,,,
1666257035615,0,8213,,,,,,,,
1666257035616,0,8214,,,,,,,,
1666257035617,0,8215,,,,,,,,
1666257035618,0,8216,,,,,,,,
1666257035619,0,8217,,,,,,,,
1666257035620,0,8218,,,,,,,,
1666257035621,0,8219,,,,,,,,
1666257035622,0,8220,,,,,,,,
1666257035623,0,8221,,,,,,,,
1666257035624,0,8222,,,,,,,,
1666257035625,0,8223,,,,,,,,
1666257035626,0,8224,,,,,,,,
1666257035627,65535,8225,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035628,0,8226,,,,,,,,
1666257035629,0,8227,,,,,,,,
1666257035630,0,8228,,,,,,,,
1666257035631,0,8229,,,,,,,,
1666257035632,54519,8230,65.0,44.0,4.0,0.0,28.0,48.0,8.0,0000000101000111101101000010
1666257035633,0,8231,,,,,,,,
1666257035634,0,8232,,,,,,,,
1666257035635,0,8233,,,,,,,,
1666257035636,0,8234,,,,,,,,
1666257035637,0,8235,,,,,,,,
1666257035638,0,8236,,,,,,,,
1666257035639,0,8237,,,,,,,,
1666257035640,0,8238,,,,,,,,
1666257035641,0,8239,,,,,,,,
1666257035642,65535,8240,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257035643,0,8241,,,,,,,,
1666257035644,0,8242,,,,,,,,
1666257035645,0,8243,,,,,,,,
1666257035646,0,8244,,,,,,,,
1666257035647,65535,8245,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035648,0,8246,,,,,,,,
1666257035649,0,8247,,,,,,,,
1666257035650,0,8248,,,,,,,,
1666257035651,65534,8249,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257035652,0,8250,,,,,,,,
1666257035653,0,8251,,,,,,,,
1666257035654,0,8252,,,,,,,,
1666257035655,0,8253,,,,,,,,
1666257035656,0,8254,,,,,,,,
1666257035657,0,8255,,,,,,,,
1666257035658,0,8256,,,,,,,,
1666257035659,0,8257,,,,,,,,
1666257035660,0,8258,,,,,,,,
1666257035661,0,8259,,,,,,,,
1666257035662,0,8260,,,,,,,,
1666257035663,0,8261,,,,,,,,
1666257035664,0,8262,,,,,,,,
1666257035665,0,8263,,,,,,,,
1666257035666,0,8264,,,,,,,,
1666257035667,65535,8265,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035668,0,8266,,,,,,,,
1666257035669,0,8267,,,,,,,,
1666257035670,0,8268,,,,,,,,
1666257035671,0,8269,,,,,,,,
1666257035672,0,8270,,,,,,,,
1666257035673,0,8271,,,,,,,,
1666257035674,0,8272,,,,,,,,
1666257035675,0,8273,,,,,,,,
1666257035676,0,8274,,,,,,,,
1666257035677,0,8275,,,,,,,,
1666257035678,0,8276,,,,,,,,
1666257035679,0,8277,,,,,,,,
1666257035680,0,8278,,,,,,,,
1666257035681,0,8279,,,,,,,,
1666257035682,0,8280,,,,,,,,
1666257035683,0,8281,,,,,,,,
1666257035684,0,8282,,,,,,,,
1666257035685,0,8283,,,,,,,,
1666257035686,0,8284,,,,,,,,
1666257035687,65535,8285,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035688,0,8286,,,,,,,,
1666257035689,0,8287,,,,,,,,
1666257035690,0,8288,,,,,,,,
1666257035691,65534,8289,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257035692,0,8290,,,,,,,,
1666257035693,0,8291,,,,,,,,
1666257035694,0,8292,,,,,,,,
1666257035695,0,8293,,,,,,,,
1666257035696,0,8294,,,,,,,,
1666257035697,0,8295,,,,,,,,
1666257035698,0,8296,,,,,,,,
1666257035699,0,8297,,,,,,,,
1666257035700,0,8298,,,,,,,,
1666257035701,0,8299,,,,,,,,
1666257035702,0,8300,,,,,,,,
1666257035703,0,8301,,,,,,,,
1666257035704,0,8302,,,,,,,,
1666257035705,0,8303,,,,,,,,
1666257035706,0,8304,,,,,,,,
1666257035707,65535,8305,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035707,54519,8305,15.0,12.0,2.0,0.0,28.0,48.0,8.0,0000000101010011101111000110
1666257035708,0,8306,,,,,,,,
1666257035709,0,8307,,,,,,,,
1666257035710,0,8308,,,,,,,,
1666257035711,0,8309,,,,,,,,
1666257035712,54519,8310,15.0,8.0,4.0,0.0,28.0,48.0,8.0,0000000101110011101001000100
1666257035713,0,8311,,,,,,,,
1666257035714,0,8312,,,,,,,,
1666257035715,0,8313,,,,,,,,
1666257035716,0,8314,,,,,,,,
1666257035717,0,8315,,,,,,,,
1666257035718,0,8316,,,,,,,,
1666257035719,0,8317,,,,,,,,
1666257035720,0,8318,,,,,,,,
1666257035721,0,8319,,,,,,,,
1666257035722,0,8320,,,,,,,,
1666257035723,65535,8321,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257035724,0,8322,,,,,,,,
1666257035725,57333,8323,15.0,8.0,4.0,0.0,27.0,3.0,3.0,000000000100011110110000010
1666257035726,0,8324,,,,,,,,
1666257035727,65535,8325,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035728,0,8326,,,,,,,,
1666257035729,0,8327,,,,,,,,
1666257035730,0,8328,,,,,,,,
1666257035731,0,8329,,,,,,,,
1666257035732,0,8330,,,,,,,,
1666257035733,0,8331,,,,,,,,
1666257035734,65535,8332,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257035735,0,8333,,,,,,,,
1666257035736,0,8334,,,,,,,,
1666257035737,0,8335,,,,,,,,
1666257035738,0,8336,,,,,,,,
1666257035739,0,8337,,,,,,,,
1666257035740,0,8338,,,,,,,,
1666257035741,0,8339,,,,,,,,
1666257035742,65535,8340,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257035743,0,8341,,,,,,,,
1666257035744,0,8342,,,,,,,,
1666257035745,0,8343,,,,,,,,
1666257035746,0,8344,,,,,,,,
1666257035747,65535,8345,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035748,0,8346,,,,,,,,
1666257035749,0,8347,,,,,,,,
1666257035750,0,8348,,,,,,,,
1666257035751,0,8349,,,,,,,,
1666257035752,0,8350,,,,,,,,
1666257035753,0,8351,,,,,,,,
1666257035754,0,8352,,,,,,,,
1666257035755,0,8353,,,,,,,,
1666257035756,0,8354,,,,,,,,
1666257035757,0,8355,,,,,,,,
1666257035758,0,8356,,,,,,,,
1666257035759,0,8357,,,,,,,,
1666257035760,0,8358,,,,,,,,
1666257035761,0,8359,,,,,,,,
1666257035762,65535,8360,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257035762,18863,8360,15.0,6.0,2.0,0.0,27.0,27.0,2.0,000000000110011110110100010
1666257035763,0,8361,,,,,,,,
1666257035764,0,8362,,,,,,,,
1666257035765,0,8363,,,,,,,,
1666257035766,0,8364,,,,,,,,
1666257035767,65535,8365,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035767,31355,8365,15.0,6.0,2.0,0.0,28.0,29.0,3.0,0000000101100011101101000100
1666257035768,0,8366,,,,,,,,
1666257035769,0,8367,,,,,,,,
1666257035770,0,8368,,,,,,,,
1666257035771,0,8369,,,,,,,,
1666257035772,19379,8370,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000000110011110100100010
1666257035773,0,8371,,,,,,,,
1666257035774,0,8372,,,,,,,,
1666257035775,0,8373,,,,,,,,
1666257035776,0,8374,,,,,,,,
1666257035777,0,8375,,,,,,,,
1666257035778,0,8376,,,,,,,,
1666257035779,0,8377,,,,,,,,
1666257035780,0,8378,,,,,,,,
1666257035781,0,8379,,,,,,,,
1666257035782,65535,8380,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035783,0,8381,,,,,,,,
1666257035784,0,8382,,,,,,,,
1666257035785,0,8383,,,,,,,,
1666257035786,0,8384,,,,,,,,
1666257035787,54519,8385,15.0,0.0,8.0,6.0,45.0,48.0,8.0,000000000000000010000001101010010000000001100
1666257035787,65535,8385,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035788,0,8386,,,,,,,,
1666257035789,0,8387,,,,,,,,
1666257035790,0,8388,,,,,,,,
1666257035791,0,8389,,,,,,,,
1666257035792,54519,8390,15.0,0.0,4.0,0.0,28.0,48.0,8.0,0000000100111111101101000010
1666257035793,0,8391,,,,,,,,
1666257035794,0,8392,,,,,,,,
1666257035795,0,8393,,,,,,,,
1666257035796,0,8394,,,,,,,,
1666257035797,0,8395,,,,,,,,
1666257035798,0,8396,,,,,,,,
1666257035799,0,8397,,,,,,,,
1666257035800,0,8398,,,,,,,,
1666257035801,0,8399,,,,,,,,
1666257035802,65535,8400,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257035803,0,8401,,,,,,,,
1666257035804,0,8402,,,,,,,,
1666257035805,0,8403,,,,,,,,
1666257035806,0,8404,,,,,,,,
1666257035807,65535,8405,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035808,0,8406,,,,,,,,
1666257035809,0,8407,,,,,,,,
1666257035810,0,8408,,,,,,,,
1666257035811,65534,8409,65.0,12.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257035812,0,8410,,,,,,,,
1666257035813,0,8411,,,,,,,,
1666257035814,0,8412,,,,,,,,
1666257035815,0,8413,,,,,,,,
1666257035816,0,8414,,,,,,,,
1666257035817,0,8415,,,,,,,,
1666257035818,0,8416,,,,,,,,
1666257035819,0,8417,,,,,,,,
1666257035820,0,8418,,,,,,,,
1666257035821,0,8419,,,,,,,,
1666257035822,0,8420,,,,,,,,
1666257035823,0,8421,,,,,,,,
1666257035824,0,8422,,,,,,,,
1666257035825,0,8423,,,,,,,,
1666257035826,0,8424,,,,,,,,
1666257035827,65535,8425,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035828,0,8426,,,,,,,,
1666257035829,0,8427,,,,,,,,
1666257035830,0,8428,,,,,,,,
1666257035831,0,8429,,,,,,,,
1666257035832,54519,8430,15.0,8.0,4.0,0.0,28.0,48.0,8.0,0000000100111111101001000110
1666257035833,0,8431,,,,,,,,
1666257035834,0,8432,,,,,,,,
1666257035835,0,8433,,,,,,,,
1666257035836,0,8434,,,,,,,,
1666257035837,0,8435,,,,,,,,
1666257035838,0,8436,,,,,,,,
1666257035839,0,8437,,,,,,,,
1666257035840,0,8438,,,,,,,,
1666257035841,0,8439,,,,,,,,
1666257035842,0,8440,,,,,,,,
1666257035843,0,8441,,,,,,,,
1666257035844,0,8442,,,,,,,,
1666257035845,0,8443,,,,,,,,
1666257035846,0,8444,,,,,,,,
1666257035847,65535,8445,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035848,0,8446,,,,,,,,
1666257035849,0,8447,,,,,,,,
1666257035850,0,8448,,,,,,,,
1666257035851,0,8449,,,,,,,,
1666257035852,0,8450,,,,,,,,
1666257035853,0,8451,,,,,,,,
1666257035854,0,8452,,,,,,,,
1666257035855,0,8453,,,,,,,,
1666257035856,0,8454,,,,,,,,
1666257035857,0,8455,,,,,,,,
1666257035858,0,8456,,,,,,,,
1666257035859,0,8457,,,,,,,,
1666257035860,0,8458,,,,,,,,
1666257035861,0,8459,,,,,,,,
1666257035862,0,8460,,,,,,,,
1666257035863,0,8461,,,,,,,,
1666257035864,0,8462,,,,,,,,
1666257035865,0,8463,,,,,,,,
1666257035866,0,8464,,,,,,,,
1666257035867,65535,8465,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035868,0,8466,,,,,,,,
1666257035869,0,8467,,,,,,,,
1666257035870,0,8468,,,,,,,,
1666257035871,0,8469,,,,,,,,
1666257035872,54519,8470,15.0,12.0,2.0,0.0,28.0,48.0,8.0,0000000100111111101101000100
1666257035873,0,8471,,,,,,,,
1666257035874,0,8472,,,,,,,,
1666257035875,0,8473,,,,,,,,
1666257035876,0,8474,,,,,,,,
1666257035877,0,8475,,,,,,,,
1666257035878,0,8476,,,,,,,,
1666257035879,0,8477,,,,,,,,
1666257035880,0,8478,,,,,,,,
1666257035881,0,8479,,,,,,,,
1666257035882,0,8480,,,,,,,,
1666257035883,65535,8481,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257035884,0,8482,,,,,,,,
1666257035885,57333,8483,15.0,10.0,2.0,0.0,27.0,3.0,3.0,000000000101011110100100010
1666257035886,0,8484,,,,,,,,
1666257035887,65535,8485,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035888,0,8486,,,,,,,,
1666257035889,0,8487,,,,,,,,
1666257035890,0,8488,,,,,,,,
1666257035891,65534,8489,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257035892,0,8490,,,,,,,,
1666257035893,0,8491,,,,,,,,
1666257035894,65535,8492,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257035895,0,8493,,,,,,,,
1666257035896,0,8494,,,,,,,,
1666257035897,0,8495,,,,,,,,
1666257035898,0,8496,,,,,,,,
1666257035899,0,8497,,,,,,,,
1666257035900,0,8498,,,,,,,,
1666257035901,0,8499,,,,,,,,
1666257035902,65535,8500,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257035903,0,8501,,,,,,,,
1666257035904,0,8502,,,,,,,,
1666257035905,0,8503,,,,,,,,
1666257035906,0,8504,,,,,,,,
1666257035907,65535,8505,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035908,0,8506,,,,,,,,
1666257035909,0,8507,,,,,,,,
1666257035910,0,8508,,,,,,,,
1666257035911,0,8509,,,,,,,,
1666257035912,0,8510,,,,,,,,
1666257035913,0,8511,,,,,,,,
1666257035914,0,8512,,,,,,,,
1666257035915,0,8513,,,,,,,,
1666257035916,0,8514,,,,,,,,
1666257035917,0,8515,,,,,,,,
1666257035918,0,8516,,,,,,,,
1666257035919,0,8517,,,,,,,,
1666257035920,0,8518,,,,,,,,
1666257035921,0,8519,,,,,,,,
1666257035922,65535,8520,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257035922,18863,8520,15.0,12.0,2.0,0.0,27.0,27.0,2.0,000000000110011110100100010
1666257035923,0,8521,,,,,,,,
1666257035924,0,8522,,,,,,,,
1666257035925,0,8523,,,,,,,,
1666257035926,0,8524,,,,,,,,
1666257035927,65535,8525,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035927,31355,8525,15.0,6.0,2.0,0.0,28.0,29.0,3.0,0000000100111111101010000100
1666257035928,0,8526,,,,,,,,
1666257035929,0,8527,,,,,,,,
1666257035930,0,8528,,,,,,,,
1666257035931,65534,8529,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257035932,19379,8530,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000000110011110110100010
1666257035933,0,8531,,,,,,,,
1666257035934,0,8532,,,,,,,,
1666257035935,0,8533,,,,,,,,
1666257035936,0,8534,,,,,,,,
1666257035937,0,8535,,,,,,,,
1666257035938,0,8536,,,,,,,,
1666257035939,0,8537,,,,,,,,
1666257035940,0,8538,,,,,,,,
1666257035941,0,8539,,,,,,,,
1666257035942,0,8540,,,,,,,,
1666257035943,0,8541,,,,,,,,
1666257035944,0,8542,,,,,,,,
1666257035945,0,8543,,,,,,,,
1666257035946,0,8544,,,,,,,,
1666257035947,54519,8545,15.0,0.0,8.0,6.0,45.0,48.0,8.0,000000000000000010000000100000010000000001100
1666257035947,65535,8545,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035948,0,8546,,,,,,,,
1666257035949,0,8547,,,,,,,,
1666257035950,0,8548,,,,,,,,
1666257035951,0,8549,,,,,,,,
1666257035952,54519,8550,15.0,8.0,4.0,0.0,28.0,48.0,8.0,0000000100111111101001000010
1666257035953,0,8551,,,,,,,,
1666257035954,0,8552,,,,,,,,
1666257035955,0,8553,,,,,,,,
1666257035956,0,8554,,,,,,,,
1666257035957,0,8555,,,,,,,,
1666257035958,0,8556,,,,,,,,
1666257035959,0,8557,,,,,,,,
1666257035960,0,8558,,,,,,,,
1666257035961,0,8559,,,,,,,,
1666257035962,65535,8560,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257035963,0,8561,,,,,,,,
1666257035964,0,8562,,,,,,,,
1666257035965,0,8563,,,,,,,,
1666257035966,0,8564,,,,,,,,
1666257035967,65535,8565,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035968,0,8566,,,,,,,,
1666257035969,0,8567,,,,,,,,
1666257035970,0,8568,,,,,,,,
1666257035971,65534,8569,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257035972,0,8570,,,,,,,,
1666257035973,0,8571,,,,,,,,
1666257035974,0,8572,,,,,,,,
1666257035975,0,8573,,,,,,,,
1666257035976,0,8574,,,,,,,,
1666257035977,0,8575,,,,,,,,
1666257035978,0,8576,,,,,,,,
1666257035979,0,8577,,,,,,,,
1666257035980,0,8578,,,,,,,,
1666257035981,0,8579,,,,,,,,
1666257035982,0,8580,,,,,,,,
1666257035983,0,8581,,,,,,,,
1666257035984,0,8582,,,,,,,,
1666257035985,0,8583,,,,,,,,
1666257035986,0,8584,,,,,,,,
1666257035987,65535,8585,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035988,0,8586,,,,,,,,
1666257035989,0,8587,,,,,,,,
1666257035990,0,8588,,,,,,,,
1666257035991,0,8589,,,,,,,,
1666257035992,54519,8590,15.0,8.0,4.0,0.0,28.0,48.0,8.0,0000000100111111101101000110
1666257035993,0,8591,,,,,,,,
1666257035994,0,8592,,,,,,,,
1666257035995,0,8593,,,,,,,,
1666257035996,0,8594,,,,,,,,
1666257035997,0,8595,,,,,,,,
1666257035998,0,8596,,,,,,,,
1666257035999,0,8597,,,,,,,,
1666257036000,0,8598,,,,,,,,
1666257036001,0,8599,,,,,,,,
1666257036002,0,8600,,,,,,,,
1666257036003,0,8601,,,,,,,,
1666257036004,0,8602,,,,,,,,
1666257036005,0,8603,,,,,,,,
1666257036006,0,8604,,,,,,,,
1666257036007,65535,8605,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036008,0,8606,,,,,,,,
1666257036009,0,8607,,,,,,,,
1666257036010,0,8608,,,,,,,,
1666257036011,65534,8609,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257036012,0,8610,,,,,,,,
1666257036013,0,8611,,,,,,,,
1666257036014,0,8612,,,,,,,,
1666257036015,0,8613,,,,,,,,
1666257036016,0,8614,,,,,,,,
1666257036017,0,8615,,,,,,,,
1666257036018,0,8616,,,,,,,,
1666257036019,0,8617,,,,,,,,
1666257036020,0,8618,,,,,,,,
1666257036021,0,8619,,,,,,,,
1666257036022,0,8620,,,,,,,,
1666257036023,0,8621,,,,,,,,
1666257036024,0,8622,,,,,,,,
1666257036025,0,8623,,,,,,,,
1666257036026,0,8624,,,,,,,,
1666257036027,65535,8625,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036028,0,8626,,,,,,,,
1666257036029,0,8627,,,,,,,,
1666257036030,0,8628,,,,,,,,
1666257036031,0,8629,,,,,,,,
1666257036032,0,8630,,,,,,,,
1666257036033,0,8631,,,,,,,,
1666257036034,0,8632,,,,,,,,
1666257036035,0,8633,,,,,,,,
1666257036036,0,8634,,,,,,,,
1666257036037,0,8635,,,,,,,,
1666257036038,0,8636,,,,,,,,
1666257036039,0,8637,,,,,,,,
1666257036040,0,8638,,,,,,,,
1666257036041,0,8639,,,,,,,,
1666257036042,0,8640,,,,,,,,
1666257036043,65535,8641,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257036044,0,8642,,,,,,,,
1666257036045,57333,8643,15.0,10.0,2.0,0.0,27.0,3.0,3.0,000000001100011110110100010
1666257036046,0,8644,,,,,,,,
1666257036047,65535,8645,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036048,0,8646,,,,,,,,
1666257036049,0,8647,,,,,,,,
1666257036050,0,8648,,,,,,,,
1666257036051,0,8649,,,,,,,,
1666257036052,0,8650,,,,,,,,
1666257036053,0,8651,,,,,,,,
1666257036054,65535,8652,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257036055,0,8653,,,,,,,,
1666257036056,0,8654,,,,,,,,
1666257036057,0,8655,,,,,,,,
1666257036058,0,8656,,,,,,,,
1666257036059,0,8657,,,,,,,,
1666257036060,0,8658,,,,,,,,
1666257036061,0,8659,,,,,,,,
1666257036062,65535,8660,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257036063,0,8661,,,,,,,,
1666257036064,0,8662,,,,,,,,
1666257036065,0,8663,,,,,,,,
1666257036066,0,8664,,,,,,,,
1666257036067,65535,8665,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036068,0,8666,,,,,,,,
1666257036069,0,8667,,,,,,,,
1666257036070,0,8668,,,,,,,,
1666257036071,0,8669,,,,,,,,
1666257036072,0,8670,,,,,,,,
1666257036073,0,8671,,,,,,,,
1666257036074,0,8672,,,,,,,,
1666257036075,0,8673,,,,,,,,
1666257036076,0,8674,,,,,,,,
1666257036077,0,8675,,,,,,,,
1666257036078,0,8676,,,,,,,,
1666257036079,0,8677,,,,,,,,
1666257036080,0,8678,,,,,,,,
1666257036081,0,8679,,,,,,,,
1666257036082,18863,8680,15.0,4.0,4.0,0.0,27.0,27.0,2.0,000000001101001110110000010
1666257036082,65535,8680,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257036083,0,8681,,,,,,,,
1666257036084,0,8682,,,,,,,,
1666257036085,0,8683,,,,,,,,
1666257036086,0,8684,,,,,,,,
1666257036087,65535,8685,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036087,31355,8685,15.0,6.0,2.0,0.0,28.0,29.0,3.0,0000000101100011101101000100
1666257036088,0,8686,,,,,,,,
1666257036089,0,8687,,,,,,,,
1666257036090,0,8688,,,,,,,,
1666257036091,65534,8689,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257036092,19379,8690,15.0,8.0,4.0,0.0,27.0,25.0,4.0,000000000100011110100000010
1666257036093,0,8691,,,,,,,,
1666257036094,0,8692,,,,,,,,
1666257036095,0,8693,,,,,,,,
1666257036096,0,8694,,,,,,,,
1666257036097,0,8695,,,,,,,,
1666257036098,0,8696,,,,,,,,
1666257036099,0,8697,,,,,,,,
1666257036100,0,8698,,,,,,,,
1666257036101,0,8699,,,,,,,,
1666257036102,65535,8700,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036103,0,8701,,,,,,,,
1666257036104,0,8702,,,,,,,,
1666257036105,0,8703,,,,,,,,
1666257036106,0,8704,,,,,,,,
1666257036107,65535,8705,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036108,0,8706,,,,,,,,
1666257036109,0,8707,,,,,,,,
1666257036110,0,8708,,,,,,,,
1666257036111,0,8709,,,,,,,,
1666257036112,54519,8710,15.0,0.0,8.0,0.0,28.0,48.0,8.0,0000000100111111101001000010
1666257036113,0,8711,,,,,,,,
1666257036114,0,8712,,,,,,,,
1666257036115,0,8713,,,,,,,,
1666257036116,0,8714,,,,,,,,
1666257036117,0,8715,,,,,,,,
1666257036118,0,8716,,,,,,,,
1666257036119,0,8717,,,,,,,,
1666257036120,0,8718,,,,,,,,
1666257036121,0,8719,,,,,,,,
1666257036122,65535,8720,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257036123,0,8721,,,,,,,,
1666257036124,0,8722,,,,,,,,
1666257036125,0,8723,,,,,,,,
1666257036126,0,8724,,,,,,,,
1666257036127,65535,8725,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036128,0,8726,,,,,,,,
1666257036129,0,8727,,,,,,,,
1666257036130,0,8728,,,,,,,,
1666257036131,65534,8729,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110010100000000
1666257036132,0,8730,,,,,,,,
1666257036133,19379,8731,15.0,8.0,4.0,0.0,27.0,25.0,4.0,000001000100100010110100000
1666257036134,0,8732,,,,,,,,
1666257036135,0,8733,,,,,,,,
1666257036136,0,8734,,,,,,,,
1666257036137,0,8735,,,,,,,,
1666257036138,0,8736,,,,,,,,
1666257036139,0,8737,,,,,,,,
1666257036140,0,8738,,,,,,,,
1666257036141,19379,8739,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000111001010010110100000
1666257036142,0,8740,,,,,,,,
1666257036143,0,8741,,,,,,,,
1666257036144,0,8742,,,,,,,,
1666257036145,0,8743,,,,,,,,
1666257036146,0,8744,,,,,,,,
1666257036147,65535,8745,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036148,0,8746,,,,,,,,
1666257036149,19379,8747,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000111010110010110100000
1666257036150,0,8748,,,,,,,,
1666257036151,0,8749,,,,,,,,
1666257036152,54519,8750,40.0,16.0,8.0,0.0,28.0,48.0,8.0,0000000100111111101101000110
1666257036153,0,8751,,,,,,,,
1666257036154,0,8752,,,,,,,,
1666257036155,0,8753,,,,,,,,
1666257036156,0,8754,,,,,,,,
1666257036157,19379,8755,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000111001010010110100000
1666257036158,0,8756,,,,,,,,
1666257036159,0,8757,,,,,,,,
1666257036160,0,8758,,,,,,,,
1666257036161,0,8759,,,,,,,,
1666257036162,0,8760,,,,,,,,
1666257036163,0,8761,,,,,,,,
1666257036164,0,8762,,,,,,,,
1666257036165,19379,8763,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000111001010010110100000
1666257036166,0,8764,,,,,,,,
1666257036167,65535,8765,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036168,0,8766,,,,,,,,
1666257036169,0,8767,,,,,,,,
1666257036170,0,8768,,,,,,,,
1666257036171,0,8769,,,,,,,,
1666257036172,0,8770,,,,,,,,
1666257036173,19379,8771,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000111001010010110100000
1666257036174,0,8772,,,,,,,,
1666257036175,57333,8773,15.0,10.0,2.0,0.0,27.0,3.0,3.0,000000111001011001110000110
1666257036176,0,8774,,,,,,,,
1666257036177,0,8775,,,,,,,,
1666257036178,0,8776,,,,,,,,
1666257036179,0,8777,,,,,,,,
1666257036180,0,8778,,,,,,,,
1666257036181,0,8779,,,,,,,,
1666257036182,0,8780,,,,,,,,
1666257036183,0,8781,,,,,,,,
