Time,rnti,SFN,elapsed,CFI,RBmeanllr,format,preamble,ta,nb_TB,MCSi_1,MCSi_2,TBS_1,TBS_2,nb_PRB,connection_id
1698072540296,1571,7895,0.39,2,1.98,6.0,52.0,15.0,1,7,-2,1352,-2,6,4
1698072540306,65535,7905,0.74,2,1.4,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540312,1571,7911,0.31,3,1.94,0.0,52.0,15.0,1,13,-2,904,-2,4,4
1698072540320,1571,7919,0.44,3,1.94,6.0,52.0,15.0,1,0,-2,56,-2,3,4
1698072540321,65535,7920,0.43,3,1.64,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072540326,65535,7925,0.35,3,1.62,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072540330,65534,7929,0.29,3,1.37,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072540331,1571,7930,0.55,2,1.77,0.0,52.0,15.0,1,11,-2,872,-2,5,4
1698072540336,1571,7935,0.35,3,1.7,0.0,52.0,15.0,1,11,-2,872,-2,5,4
1698072540340,1571,7939,0.48,2,1.93,0.0,52.0,15.0,1,18,-2,1064,-2,3,4
1698072540345,1571,7944,0.56,3,1.87,0.0,52.0,15.0,1,19,-2,1160,-2,3,4
1698072540346,65535,7945,0.54,2,1.43,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540350,65534,7949,0.67,2,1.48,2.0,0.0,0.0,1,5,-2,144,-2,12,2
1698072540353,1571,7952,0.19,3,1.79,0.0,52.0,15.0,1,30,-2,1160,-2,3,4
1698072540355,1571,7954,0.72,3,1.78,0.0,52.0,15.0,1,12,-2,776,-2,4,4
1698072540361,1571,7960,0.53,3,1.71,0.0,52.0,15.0,1,14,-2,1000,-2,4,4
1698072540366,1571,7965,0.74,3,1.99,0.0,52.0,15.0,1,14,-2,1000,-2,4,4
1698072540366,65535,7965,0.74,3,1.49,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540370,65534,7969,0.63,3,1.42,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072540386,65535,7985,0.56,3,1.39,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540399,5,7998,0.59,2,1.42,2.0,0.0,0.0,1,1,-2,56,-2,6,1
1698072540401,65535,8000,0.47,3,1.49,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072540406,65535,8005,0.52,2,1.36,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072540412,1683,8011,0.48,3,1.46,2.0,28.0,16.0,1,0,-2,328,-2,12,5
1698072540426,65535,8025,0.39,3,1.41,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540430,1683,8029,0.45,3,1.42,0.0,28.0,16.0,1,2,-2,72,-2,2,5
1698072540431,1683,8030,0.38,2,1.38,0.0,28.0,16.0,1,2,-2,72,-2,2,5
1698072540432,1683,8031,0.38,2,1.42,0.0,28.0,16.0,1,2,-2,72,-2,2,5
1698072540433,1683,8032,0.55,3,1.39,0.0,28.0,16.0,1,2,-2,72,-2,2,5
1698072540434,1683,8033,0.29,2,1.44,0.0,28.0,16.0,1,2,-2,72,-2,2,5
1698072540435,1683,8034,0.57,2,1.41,0.0,28.0,16.0,1,2,-2,72,-2,2,5
1698072540436,1683,8035,0.49,2,1.48,0.0,28.0,16.0,1,2,-2,72,-2,2,5
1698072540437,1683,8036,0.38,3,1.39,0.0,28.0,16.0,1,2,-2,72,-2,2,5
1698072540440,1683,8039,0.5,2,1.39,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072540441,1683,8040,0.42,3,1.35,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072540444,1683,8043,0.56,3,1.36,0.0,28.0,16.0,1,4,-2,696,-2,10,5
1698072540446,65535,8045,0.85,3,1.44,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540450,65534,8049,0.56,3,1.39,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072540459,1683,8058,0.6,3,1.39,6.0,28.0,16.0,1,0,-2,152,-2,6,5
1698072540464,1683,8063,0.65,3,1.41,6.0,28.0,16.0,1,0,-2,1384,-2,50,5
1698072540465,1683,8064,0.37,2,1.42,6.0,28.0,16.0,1,0,-2,568,-2,21,5
1698072540466,1683,8065,0.32,3,1.43,6.0,28.0,16.0,1,0,-2,568,-2,21,5
1698072540466,65535,8065,0.32,3,1.33,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540470,1683,8069,0.67,2,1.45,0.0,28.0,16.0,1,12,-2,776,-2,4,5
1698072540478,1683,8077,0.7,2,1.4,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072540479,1683,8078,0.35,3,1.42,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072540481,65535,8080,0.53,3,1.58,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072540486,65535,8085,0.47,3,1.41,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072540506,65535,8105,0.72,2,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540510,65534,8109,0.32,3,1.5,2.0,0.0,0.0,1,3,-2,104,-2,12,2
1698072540510,1683,8109,0.32,3,1.49,0.0,28.0,16.0,1,14,-2,744,-2,3,5
1698072540518,1683,8117,0.6,3,1.45,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072540519,1683,8118,0.34,3,1.36,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072540520,1683,8119,0.42,2,1.39,6.0,28.0,16.0,1,0,-2,152,-2,6,5
1698072540521,1683,8120,0.21,3,1.38,6.0,28.0,16.0,1,0,-2,152,-2,6,5
1698072540526,65535,8125,0.52,2,1.39,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540530,1683,8129,0.43,3,1.38,0.0,28.0,16.0,1,6,-2,808,-2,8,5
1698072540538,1683,8137,0.32,3,1.39,0.0,28.0,16.0,1,11,-2,504,-2,3,5
1698072540538,1683,8137,0.32,3,1.48,6.0,28.0,16.0,1,0,-2,968,-2,35,5
1698072540539,1683,8138,0.52,3,1.37,6.0,28.0,16.0,1,0,-2,1384,-2,50,5
1698072540540,1683,8139,0.16,3,1.37,6.0,28.0,16.0,1,0,-2,1224,-2,44,5
1698072540541,1683,8140,0.26,2,1.43,6.0,28.0,16.0,1,0,-2,328,-2,12,5
1698072540546,65535,8145,0.51,3,1.31,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540546,1683,8145,0.51,3,1.46,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072540547,1683,8146,0.4,2,1.45,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072540550,1683,8149,0.4,3,1.4,0.0,28.0,16.0,1,6,-2,808,-2,8,5
1698072540558,1683,8157,0.41,3,1.36,0.0,28.0,16.0,1,30,-2,808,-2,8,5
1698072540561,65535,8160,0.35,3,1.52,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072540566,1683,8165,0.64,3,1.6,0.0,28.0,16.0,1,31,-2,808,-2,8,5
1698072540566,65535,8165,0.64,3,1.32,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072540574,1683,8173,0.71,3,1.09,0.0,28.0,16.0,1,29,-2,808,-2,8,5
1698072540582,1683,8181,0.55,2,1.41,0.0,28.0,16.0,1,8,-2,1384,-2,10,5
1698072540583,1683,8182,0.54,2,1.22,0.0,28.0,16.0,1,13,-2,1128,-2,5,5
1698072540586,65535,8185,0.57,3,1.53,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540591,1683,8190,0.56,3,1.49,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072540606,65535,8205,0.66,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540610,65534,8209,0.2,3,1.38,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072540626,65535,8225,0.23,2,1.36,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540630,65534,8229,0.2,3,1.45,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072540641,65535,8240,0.32,2,1.54,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072540646,65535,8245,0.56,2,1.44,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072540650,65534,8249,0.58,2,1.53,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072540666,65535,8265,0.15,3,1.52,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540686,65535,8285,0.47,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540690,65534,8289,0.35,2,1.51,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072540706,65535,8305,0.45,2,1.36,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540721,65535,8320,0.19,3,1.5,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072540726,65535,8325,0.7,3,1.4,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072540731,65535,8330,0.66,3,1.55,2.0,0.0,0.0,1,18,-2,776,-2,50,3
1698072540736,65535,8335,0.53,2,1.45,2.0,0.0,0.0,1,18,-2,776,-2,12,3
1698072540741,65535,8340,0.39,2,1.37,2.0,0.0,0.0,1,4,-2,120,-2,12,3
1698072540746,65535,8345,0.75,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540750,65534,8349,0.6,2,1.32,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072540766,65535,8365,0.92,2,1.47,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540786,65535,8385,0.36,3,1.55,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540790,65534,8389,0.81,2,1.55,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072540801,65535,8400,0.73,3,1.69,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072540806,65535,8405,0.6,3,1.67,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072540826,65535,8425,0.81,3,1.46,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540830,65534,8429,0.55,3,1.47,2.0,0.0,0.0,1,3,-2,104,-2,12,2
1698072540846,65535,8445,0.5,2,1.45,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540850,65534,8449,0.57,3,1.46,2.0,0.0,0.0,1,3,-2,104,-2,12,2
1698072540866,65535,8465,0.45,3,1.39,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540881,65535,8480,0.23,3,1.56,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072540886,65535,8485,0.31,3,1.39,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072540906,65535,8505,0.34,3,1.6,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540926,65535,8525,0.9,3,1.61,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540946,65535,8545,2.36,3,1.96,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072540966,65535,8565,1.02,3,2.43,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072541006,65535,8605,0.49,3,1.45,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541010,65534,8609,0.68,3,1.38,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072541026,65535,8625,0.74,3,1.51,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541030,65534,8629,0.53,3,1.5,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072541032,1683,8631,0.44,2,1.49,6.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072541041,65535,8640,0.37,3,1.64,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072541046,65535,8645,0.81,2,1.61,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072541066,65535,8665,0.79,3,1.69,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541086,65535,8685,0.87,2,1.73,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541186,65535,8785,0.49,2,1.38,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541190,65534,8789,0.41,2,1.43,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072541201,65535,8800,0.51,3,1.68,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072541206,65535,8805,0.55,3,1.37,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072541226,65535,8825,0.29,2,1.41,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541239,5,8838,0.66,2,1.62,2.0,0.0,0.0,1,1,-2,56,-2,6,1
1698072541246,65535,8845,0.34,3,1.57,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541250,1721,8849,0.44,2,1.52,0.0,52.0,14.0,1,28,-2,712,-2,1,6
1698072541266,65535,8865,0.74,3,1.8,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541274,1721,8873,0.73,3,2.08,6.0,52.0,14.0,1,0,-2,56,-2,3,6
1698072541275,1721,8874,0.71,3,1.87,6.0,52.0,14.0,1,0,-2,152,-2,6,6
1698072541276,1721,8875,0.75,3,1.78,6.0,52.0,14.0,1,0,-2,56,-2,3,6
1698072541280,1683,8879,1.0,2,2.07,0.0,28.0,16.0,1,12,-2,776,-2,4,5
1698072541282,1721,8881,0.43,2,2.46,2.0,52.0,14.0,1,29,-2,56,-2,3,6
1698072541286,65535,8885,1.91,3,1.94,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072541289,1683,8888,0.56,3,2.84,2.0,28.0,16.0,1,0,-2,56,-2,3,5
1698072541291,1683,8890,0.32,3,2.96,2.0,28.0,16.0,1,2,-2,144,-2,3,5
1698072541294,1721,8893,0.97,3,2.69,2.0,52.0,14.0,1,13,-2,1352,-2,6,6
1698072541306,65535,8905,0.94,3,2.79,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541376,65535,8975,0.45,3,2.24,2.0,0.0,0.0,1,18,-2,776,-2,12,3
1698072541381,65535,8980,0.58,3,1.73,2.0,0.0,0.0,1,4,-2,120,-2,12,3
1698072541386,65535,8985,0.57,2,1.7,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541406,65535,9005,0.48,2,1.38,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541410,65534,9009,0.38,3,1.49,2.0,0.0,0.0,1,3,-2,104,-2,12,2
1698072541420,5,9019,0.49,2,1.49,2.0,0.0,0.0,1,1,-2,56,-2,6,1
1698072541426,65535,9025,0.42,2,1.48,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541439,1729,9038,0.89,3,1.6,0.0,52.0,12.0,1,30,-2,0,-2,1,7
1698072541446,65535,9045,0.55,2,1.93,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072541455,1729,9054,0.9,2,1.96,0.0,52.0,12.0,1,29,-2,0,-2,1,7
1698072541464,1729,9063,2.08,2,1.95,6.0,52.0,12.0,1,0,-2,56,-2,3,7
1698072541466,65535,9065,0.65,3,2.07,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541466,1729,9065,0.65,3,2.12,6.0,52.0,12.0,1,0,-2,1128,-2,41,7
1698072541476,1729,9075,0.69,3,2.14,0.0,52.0,12.0,1,6,-2,256,-2,3,7
1698072541486,65535,9085,0.77,3,2.27,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541521,65535,9120,0.44,2,1.58,2.0,0.0,0.0,1,11,-2,376,-2,30,3
1698072541526,65535,9125,0.49,3,1.49,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072541530,65534,9129,0.34,2,1.47,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072541546,65535,9145,0.47,3,1.46,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541550,65534,9149,0.39,3,1.41,2.0,0.0,0.0,1,3,-2,104,-2,12,2
1698072541566,65535,9165,0.29,3,1.5,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541570,65534,9169,0.43,2,1.42,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072541579,5,9178,0.49,2,1.57,2.0,0.0,0.0,1,1,-2,56,-2,6,1
1698072541586,65535,9185,0.57,3,1.61,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541592,1759,9191,0.83,3,1.77,2.0,46.0,18.0,1,0,-2,328,-2,12,8
1698072541601,65535,9200,0.69,3,1.87,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072541604,1759,9203,2.37,3,1.77,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541605,1759,9204,0.86,3,1.84,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541606,1759,9205,0.98,3,2.04,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541606,65535,9205,0.98,3,2.09,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072541607,1759,9206,1.16,3,2.11,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541608,1759,9207,1.25,3,1.98,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541609,1759,9208,0.97,3,2.0,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541611,1759,9210,2.1,3,2.14,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541614,1759,9213,2.86,3,2.03,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541616,1759,9215,2.57,3,2.15,0.0,46.0,18.0,1,30,-2,72,-2,2,8
1698072541621,1759,9220,3.06,3,2.12,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541672,1759,9271,3.74,3,1.89,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541674,1759,9273,2.03,3,1.75,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541676,1759,9275,1.28,3,1.87,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541681,65535,9280,0.85,3,1.6,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072541683,1759,9282,0.7,2,1.55,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541684,1759,9283,0.55,3,1.47,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541686,1759,9285,0.89,3,1.69,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541686,65535,9285,0.89,3,1.51,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072541689,1759,9288,0.77,2,1.48,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541690,1759,9289,0.47,2,1.64,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541691,1759,9290,0.47,3,1.52,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541692,1759,9291,0.73,3,1.57,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541694,1759,9293,0.68,3,1.59,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541695,1759,9294,0.51,2,1.65,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541696,1759,9295,0.65,2,2.23,2.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072541697,1759,9296,0.56,3,2.3,2.0,46.0,18.0,1,2,-2,144,-2,3,8
1698072541697,1759,9296,0.56,3,2.33,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541698,1759,9297,0.57,3,2.18,2.0,46.0,18.0,1,2,-2,144,-2,3,8
1698072541699,1759,9298,1.1,2,2.29,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072541703,1759,9302,1.08,3,2.18,0.0,46.0,18.0,1,30,-2,72,-2,2,8
1698072541704,1759,9303,0.66,3,2.22,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541705,1759,9304,0.78,3,2.51,0.0,46.0,18.0,1,30,-2,72,-2,2,8
1698072541706,65535,9305,1.72,3,1.73,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541710,65534,9309,2.43,2,1.8,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072541712,1759,9311,0.84,3,2.28,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541713,1759,9312,1.79,3,2.31,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541714,1759,9313,3.09,3,2.3,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541715,1759,9314,3.09,2,2.43,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541716,1759,9315,2.49,3,2.38,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541717,1759,9316,0.87,3,2.6,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541720,1759,9319,2.06,3,2.67,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541721,1759,9320,3.37,3,2.56,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541722,1759,9321,2.7,3,2.55,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541723,1759,9322,3.26,2,2.79,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541724,1759,9323,2.25,3,2.55,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541726,65535,9325,0.64,3,1.95,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541726,1759,9325,0.64,3,2.86,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541729,1759,9328,0.32,3,2.71,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541730,1759,9329,1.66,3,2.77,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541731,1759,9330,3.3,3,2.97,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541734,1759,9333,2.13,3,2.98,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541736,1759,9335,2.33,3,2.93,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541842,1759,9441,1.52,3,2.88,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541843,1759,9442,2.46,3,2.91,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072541844,1759,9443,1.19,3,2.71,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541848,1759,9447,1.87,3,2.71,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541849,1759,9448,0.74,3,2.39,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541850,1759,9449,0.54,3,2.27,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072541851,1759,9450,0.56,3,2.31,0.0,46.0,18.0,1,30,-2,88,-2,5,8
1698072541852,1759,9451,0.56,3,2.34,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541852,1759,9451,0.56,3,2.43,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072541854,1759,9453,0.73,3,2.18,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541855,1759,9454,0.76,3,2.09,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541856,1759,9455,0.78,3,2.12,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541857,1759,9456,0.77,3,2.28,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541859,1759,9458,0.91,3,2.2,0.0,46.0,18.0,1,31,-2,72,-2,5,8
1698072541861,1759,9460,0.75,3,2.3,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541862,1759,9461,1.18,3,2.37,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541863,1759,9462,0.69,3,2.27,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541864,1759,9463,0.85,3,2.27,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541865,1759,9464,1.31,3,2.75,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541866,1759,9465,1.11,2,2.54,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541866,65535,9465,1.11,2,1.95,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541867,1759,9466,0.59,2,2.58,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541870,1759,9469,1.39,3,2.45,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541871,1759,9470,1.13,3,2.45,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541872,1759,9471,0.9,3,2.71,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541873,1759,9472,0.92,3,2.43,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541874,1759,9473,1.15,3,2.51,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541875,1759,9474,1.12,3,2.41,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541877,1759,9476,0.63,3,2.81,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541878,1759,9477,0.53,3,2.6,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541878,1759,9477,0.53,3,2.67,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072541879,1759,9478,0.67,3,2.59,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541880,1759,9479,0.78,3,2.55,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541881,1759,9480,0.7,3,2.62,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541882,1759,9481,1.55,3,2.74,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072541884,1759,9483,0.92,3,2.85,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541885,1759,9484,0.99,3,2.76,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541886,65535,9485,0.74,3,2.26,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541886,1759,9485,0.74,3,2.98,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541891,1759,9490,1.76,3,2.94,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541894,1759,9493,0.94,3,2.97,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541963,1759,9562,1.27,3,2.89,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541964,1759,9563,1.23,3,2.86,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541966,65535,9565,0.89,3,2.34,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541967,1759,9566,1.37,3,2.91,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541969,1759,9568,1.12,3,2.72,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541970,1759,9569,0.96,3,2.37,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541971,1759,9570,0.94,3,2.14,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541972,1759,9571,1.19,3,2.39,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541973,1759,9572,1.12,3,2.25,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541974,1759,9573,0.56,3,2.2,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541975,1759,9574,0.88,3,2.5,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541976,1759,9575,0.84,3,2.2,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541977,1759,9576,0.82,3,2.2,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541978,1759,9577,0.79,3,2.04,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541980,1759,9579,0.9,3,2.07,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072541981,1759,9580,0.43,3,1.95,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541982,1759,9581,1.36,3,2.0,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072541984,1759,9583,0.65,3,1.93,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541985,1759,9584,0.6,3,2.0,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072541986,65535,9585,0.76,3,1.57,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072541987,1759,9586,1.13,3,2.04,0.0,46.0,18.0,1,2,-2,72,-2,2,8
