Time,rnti,SFN,elapsed,CFI,RBmeanllr,nb_cce,ncce,L,format,nof_bits,preamble,ta,dci_payload
1698072538512, 0, 6112, 0.87, 2 
1698072538513, 0, 6113, 0.79, 2 
1698072538514, 0, 6114, 0.54, 3 
1698072538515, 0, 6115, 1.91, 1 
1698072538516, 0, 6116, 1.98, 1 
1698072538517, 0, 6117, 0.33, 1 
1698072538518, 0, 6118, 0.32, 3 
1698072538519, 0, 6119, 1.97, 2 
1698072538520, 0, 6120, 2.94, 1 
1698072538521, 0, 6121, 0.50, 1 
1698072538522, 0, 6122, 0.32, 1 
1698072538523, 0, 6123, 0.32, 2 
1698072538524, 0, 6124, 0.64, 2 
1698072538525, 0, 6125, 0.69, 2 
1698072538526, 0, 6126, 1.31, 1 
1698072538527, 0, 6127, 1.46, 2 
1698072538528, 0, 6128, 0.51, 3 
1698072538529, 0, 6129, 1.89, 2 
1698072538530, 0, 6130, 2.56, 3 
1698072538531, 0, 6131, 1.99, 2 
1698072538532, 0, 6132, 2.83, 2 
1698072538533, 0, 6133, 0.93, 2 
1698072538534, 0, 6134, 0.60, 2 
1698072538535, 0, 6135, 0.67, 3 
1698072538536, 0, 6136, 1.91, 2 
1698072538537, 0, 6137, 2.17, 2 
1698072538538, 0, 6138, 0.75, 3 
1698072538539, 0, 6139, 1.99, 2 
1698072538540, 0, 6140, 3.25, 2 
1698072538541, 0, 6141, 1.65, 2 
1698072538542, 0, 6142, 0.83, 2 
1698072538543, 0, 6143, 0.87, 2 
1698072538544, 0, 6144, 1.00, 1 
1698072538546, 0, 6145, 0.32, 2 
1698072538546, 0, 6146, 0.95, 1 
1698072538547, 0, 6147, 0.50, 1 
1698072538548, 0, 6148, 0.25, 2 
1698072538549, 0, 6149, 0.68, 2 
1698072538551, 0, 6150, 0.76, 1 
1698072538551, 0, 6151, 0.33, 2 
1698072538553, 0, 6152, 0.75, 3 
